id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type,line,operator,network
16-101,Tripoli - Mosquée,Tripoli - Mosquée,طرابلس - المسجد,16,1617,Hussein Dey,36.743234,3.097504,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592305"",""osm"":""node/3513729802""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-102,Tripoli - Thâalibia,Tripoli - Thâalibia,طرابلس- الثعالبية,16,1617,Hussein Dey,36.745218,3.092295,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592306"",""osm"":""node/3513729589""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-103,Université Bab Ezzouar,Université Bab Ezzouar,جامعة العلوم و التكنولوجيا هواري بومدين,16,1621,Bab Ezzouar,36.72081,3.179575,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118592309"",""osm"":""node/3513604611""}",tram,ligne unique du tramway d'Alger,SETRAM,Alger
16-104,Village Africain,Village Africain,القرية الأفريقية,16,1622,Ben Aknoun,36.74864,3.006449,exact,osm_node,osm,"{""osm"":""node/2555915456""}",aerial_tram,,,
16-105,,,,16,1628,Hydra,36.738285,3.015134,exact,osm_node,osm,"{""osm"":""node/2555915621""}",aerial_tram,,,
16-106,Parc de Loisirs,Parc de Loisirs,,16,1628,Hydra,36.735764,3.0209,exact,osm_node,osm,"{""osm"":""node/2555916367""}",aerial_tram,,,
16-107,,,,16,1622,Ben Aknoun,36.745882,3.006197,exact,osm_node,osm,"{""osm"":""node/2555916378""}",aerial_tram,,,
16-108,Basilique Notre-Dame d'Afrique (Fermée),Basilique Notre-Dame d'Afrique (Fermée),كاتدرائية السيدة الأفريقية (مغلق),16,,Bologhine Ibnou Ziri,36.80193,3.042771,exact,osm_node,osm,"{""osm"":""node/288658053""}",aerial_tram,,,
16-109,Station Frais Vallon,Station Frais Vallon,محطة فري فالون,16,1608,Oued Koriche,36.780987,3.032703,exact,osm_node,osm,"{""osm"":""node/3003121654""}",aerial_tram,,,
16-110,Station Bouzaréah,Station Bouzaréah,محطة بوزريعة,16,1611,Bouzareah,36.791323,3.020884,exact,osm_node,osm,"{""osm"":""node/3092510355""}",aerial_tram,,,
16-111,Belouizdad,Belouizdad,بلوزداد,16,,Mohamed Belouzdad,36.749438,3.066762,exact,osm_node,osm,"{""osm"":""node/319862788""}",aerial_tram,,,
16-112,El Madania,El Madania,المدنية,16,,Mohamed Belouzdad,36.747783,3.065537,exact,osm_node,osm,"{""osm"":""node/319862789""}",aerial_tram,,,
16-113,Station Bab El Oued,Station Bab El Oued,محطة باب الواد (مغلق),16,,Bologhine Ibnou Ziri,36.803788,3.044388,exact,osm_node,osm,"{""osm"":""node/3511293112""}",aerial_tram,,,
16-114,,,,16,,Bologhine Ibnou Ziri,36.796036,3.038087,exact,osm_node,osm,"{""osm"":""node/5237141107""}",aerial_tram,,,
16-115,,,,16,,Bologhine Ibnou Ziri,36.804044,3.033466,exact,osm_node,osm,"{""osm"":""node/5237141108""}",aerial_tram,,,
16-116,Station Palais de La Culture,Station Palais de La Culture,محطة قصر الثقافة,16,1618,Kouba,36.738837,3.081215,exact,osm_node,osm,"{""osm"":""node/957708182""}",aerial_tram,,,
16-117,Mémorial,Mémorial,مقام الشهيد,16,1603,El Madania,36.744409,3.071844,exact,osm_node,osm,"{""osm"":""node/964640549""}",aerial_tram,,,
16-118,Télécabine de Bab El Oued,Télécabine de Bab El Oued,,16,1605,Bab El Oued,36.789817,3.047081,exact,osm_node,wikidata+osm,"{""wikidata"":""Q109045601"",""osm"":""node/5237141104""}",gondola,,,
16-119,Télécabine de Oued Koriche,Télécabine de Oued Koriche,,16,1605,Bab El Oued,36.78837,3.04483,exact,osm_node,wikidata+osm,"{""wikidata"":""Q109045605"",""osm"":""node/3092511697""}",gondola,,,
17-001,محطة القطار القديمة تأسست سنة 1912,محطة القطار القديمة تأسست سنة 1912,محطة القطار القديمة تأسست سنة 1912,17,1704,Hassi Bahbah,35.063981,3.034428,exact,osm_node,osm,"{""osm"":""node/6291588383""}",rail,,SNTF,
17-002,Djelfa,Djelfa,محطة قطار الجلفة,17,1701,Djelfa,34.6316,3.3077,exact,osm_node,wikidata+osm,"{""wikidata"":""Q123529412"",""osm"":""node/11367288869""}",rail,ligne de Boughezoul à Laghouat,SNTF,
17-003,Hassi Bahbah,Hassi Bahbah,محطة قطار حاسي بحبح,17,1704,Hassi Bahbah,35.054,3.0527,exact,osm_node,wikidata+osm,"{""wikidata"":""Q124312104"",""osm"":""node/11954317205""}",rail,ligne de Boughezoul à Laghouat,SNTF,
18-001,Jijel,Jijel,محطة قطار جيجل,18,1801,Jijel,36.809383,5.77542,exact,osm_node,wikidata+osm,"{""wikidata"":""Q117546584"",""osm"":""node/3714008182""}",rail,ligne de Ramdane Djamel à Jijel,SNTF,
18-002,Bazoul,Bazoul,محطة قطار بازول,18,1820,El Kennar Nouchfi,36.822222,5.919444,exact,wikidata,wikidata,"{""wikidata"":""Q117548856""}",rail,ligne de Ramdane Djamel à Jijel,SNTF,
18-003,Sidi Abdelaziz,Sidi Abdelaziz,محطة قطار سيدي عبد العزيز,18,1813,Sidi Abdelaziz,36.859722,6.06,approximate,wikidata,wikidata,"{""wikidata"":""Q117549040""}",rail,ligne de Ramdane Djamel à Jijel,SNTF,
18-004,El Ancer,El Ancer,محطة قطار العنصر,18,1812,El Ancer,36.803056,6.151944,exact,wikidata,wikidata,"{""wikidata"":""Q117549159""}",rail,ligne de Ramdane Djamel à Jijel,SNTF,
18-005,El Milia,El Milia,محطة قطار الميلية,18,1809,El Milia,36.783228,6.256378,exact,osm_node,wikidata+osm,"{""wikidata"":""Q117552146"",""osm"":""node/2454069068""}",rail,ligne de Ramdane Djamel à Jijel,SNTF,
18-006,Settara,Settara,محطة قطار السطارة,18,1811,Settara,36.735279,6.344914,exact,wikidata,wikidata,"{""wikidata"":""Q118186139""}",rail,ligne de Ramdane Djamel à Jijel,SNTF,
18-007,,,,18,1809,El Milia,36.739801,6.256567,exact,osm_way,osm,"{""osm"":""way/1390495277""}",rail,,SNTF,
19-001,El Eulma,El Eulma,محطة قطار العلمة,19,1920,El Eulma,36.148447,5.689715,exact,wikidata,wikidata,"{""wikidata"":""Q117710736""}",rail,ligne d'Alger à Skikda,SNTF,
19-002,Mezloug,Mezloug,محطة قطار مزلوق,19,1954,Ait-Tizi,36.110939,5.343488,exact,osm_node,wikidata+osm,"{""wikidata"":""Q117715845"",""osm"":""node/3917350304""}",rail,ligne d'Alger à Skikda,SNTF,
19-003,Hammam Ouled Yelles,Hammam Ouled Yelles,محطة قطار حمام أولاد يلس,19,1954,Ait-Tizi,36.060642,5.213688,exact,osm_node,wikidata+osm,"{""wikidata"":""Q117715862"",""osm"":""node/3917346880""}",rail,ligne d'Alger à Skikda,SNTF,
19-004,Bir El Arch,Bir El Arch,محطة قطار بئر العرش,19,1908,Bir-El-Arch,36.122345,5.839367,exact,osm_node,wikidata+osm,"{""wikidata"":""Q117716041"",""osm"":""node/3917362977""}",rail,ligne d'Alger à Skikda,SNTF,
19-005,Sétif,Sétif,محطة القطار سطيف,19,1901,Setif,36.1874,5.41493,exact,osm_node,wikidata+osm,"{""wikidata"":""Q3097813"",""osm"":""node/660203698""}",rail,ligne d'Alger à Skikda,SNTF,
19-006,08 Mai 1945,08 Mai 1945,ملعب 8 مايو 1945,19,1901,Setif,36.186304,5.391411,exact,osm_node,wikidata+osm,"{""wikidata"":""Q112155737"",""osm"":""node/9068700640""}",tram,ligne unique du tramway de Sétif,SETRAM,Sétif
19-007,11 décembre 1960,11 décembre 1960,,19,1901,Setif,36.187152,5.448343,exact,osm_node,wikidata+osm,"{""wikidata"":""Q112155738"",""osm"":""node/9068698087""}",tram,ligne unique du tramway de Sétif,SETRAM,Sétif
19-008,Bataille Guedil Ouled Tebben,Bataille Guedil Ouled Tebben,,19,1901,Setif,36.191623,5.448276,exact,osm_node,wikidata+osm,"{""wikidata"":""Q112155739"",""osm"":""node/9068698100""}",tram,ligne unique du tramway de Sétif,SETRAM,Sétif
19-009,Bataille Helia Bousselam,Bataille Helia Bousselam,,19,1901,Setif,36.195565,5.44595,exact,osm_node,wikidata+osm,"{""wikidata"":""Q112155740"",""osm"":""node/9068698113""}",tram,ligne unique du tramway de Sétif,SETRAM,Sétif
19-010,Belil Abdallah,Belil Abdallah,,19,1901,Setif,36.189552,5.420083,exact,osm_node,wikidata+osm,"{""wikidata"":""Q112155741"",""osm"":""node/9068700585""}",tram,ligne unique du tramway de Sétif,SETRAM,Sétif
19-011,Benchekribou Abdelaziz,Benchekribou Abdelaziz,,19,1926,Ain Arnat,36.200384,5.359098,exact,osm_node,wikidata+osm,"{""wikidata"":""Q112155743"",""osm"":""node/11784574382""}",tram,ligne unique du tramway de Sétif,SETRAM,Sétif
19-012,Berarma Abdellah,Berarma Abdellah,,19,1901,Setif,36.188936,5.426221,exact,osm_node,wikidata+osm,"{""wikidata"":""Q112155744"",""osm"":""node/9068700576""}",tram,ligne unique du tramway de Sétif,SETRAM,Sétif
19-013,Berchi Abid,Berchi Abid,,19,1926,Ain Arnat,36.195938,5.357322,exact,osm_node,wikidata+osm,"{""wikidata"":""Q112155745"",""osm"":""node/11747371245""}",tram,ligne unique du tramway de Sétif,SETRAM,Sétif
19-014,Bourahla Hocine,Bourahla Hocine,,19,1901,Setif,36.200478,5.372429,exact,osm_node,wikidata+osm,"{""wikidata"":""Q112155746"",""osm"":""node/9068698067""}",tram,ligne unique du tramway de Sétif,SETRAM,Sétif
19-015,Bouzid Saal,Bouzid Saal,عين الفوارة,19,1901,Setif,36.189469,5.40584,exact,osm_node,wikidata+osm,"{""wikidata"":""Q112155747"",""osm"":""node/9068700616""}",tram,ligne unique du tramway de Sétif,SETRAM,Sétif
19-016,Didouche Mourad,Didouche Mourad,,19,1901,Setif,36.189387,5.440258,exact,osm_node,wikidata+osm,"{""wikidata"":""Q112155748"",""osm"":""node/9068700533""}",tram,ligne unique du tramway de Sétif,SETRAM,Sétif
19-017,Djebel Anini Aïn Roua,Djebel Anini Aïn Roua,,19,1901,Setif,36.203192,5.372597,exact,osm_node,wikidata+osm,"{""wikidata"":""Q112155749"",""osm"":""node/9068698059""}",tram,ligne unique du tramway de Sétif,SETRAM,Sétif
19-018,Djebel Boutaleb,Djebel Boutaleb,,19,1901,Setif,36.189888,5.414657,exact,osm_node,wikidata+osm,"{""wikidata"":""Q112155750"",""osm"":""node/9068700592""}",tram,ligne unique du tramway de Sétif,SETRAM,Sétif
19-019,Djebel Mokresse Aïn Abessa,Djebel Mokresse Aïn Abessa,,19,1901,Setif,36.195504,5.44082,exact,osm_node,wikidata+osm,"{""wikidata"":""Q112155751"",""osm"":""node/9068700518""}",tram,ligne unique du tramway de Sétif,SETRAM,Sétif
19-020,Fatma Djaballah,Fatma Djaballah,,19,1901,Setif,36.203025,5.368291,exact,osm_node,wikidata+osm,"{""wikidata"":""Q112155752"",""osm"":""node/9068700735""}",tram,ligne unique du tramway de Sétif,SETRAM,Sétif
