id,name,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,type,type_label_fr,type_label_ar,daira,address,capacity,year,operational,pmr,surface_built_m2,surface_land_m2
00589,Belba Mohamed,الشهيد بلبة محمد مرسى بن مهيدي,13,,MARSA BEN M'HIDI,35.0787,-2.2041,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,MARSA BEN MEHDI,Rue badid Kouider Commune Marsa Ben M'hidi,60,1974,true,true,2193,3000
00590,Kenzi Boufeldja,كنزي بوفلجة مغنية,13,,MAGHNIA,34.8438,-1.7177,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,MAGHNIA,Cité Bilal Route National 35 Maghnia,50,2010,true,true,975,4890
00591,Khiat Mohammed Benamar,الشهيد خياط محمد بنعمر ندرومة,13,,NEDROMA,35.0143,-1.7546,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,NEDROMA,Route Ghazaouet N°60 commune Nedroma,50,2016,true,true,500,3000
00592,Moudjahid Moulazim 1er Djelti Miloud -Si Belkacem-,جلطي بلقاسم الرمشي,13,,REMCHI,35.073,-1.4339,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,REMCHI,"Cité Sanaoubar, Remchi",50,2020,true,true,1110,8000
00593,Waheb Boumediene,وهاب بومدين أولاد ميمون,13,,OULED MIMOUN,34.9023,-1.0365,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,OULED MIMOUN,Route Nationale N°07 Commune Ouled Mimoune,50,2016,true,true,1600,2300
00594,Chikhi Noureddine,شيخي نو الدين لالة ستي,13,,TLEMCEN,34.8631,-1.3052,exact,sig_mjs,mjs,CJ,Camp de jeunes,مخيم الشباب,TLEMCEN,Plateau LALA SETTI Tlemcen,100,2013,true,true,1000,40000
00595,Le Martyr Tchich Mohamed,الشهيد تشيش محمد مرسى بن مهيدي,13,,MARSA BEN M'HIDI,35.0796,-2.1909,exact,sig_mjs,mjs,CJ,Camp de jeunes,مخيم الشباب,MARSA BEN MEHDI,Mekam Moulay Abdelkader Commune Marsa Ben M'hidi,100,2017,true,true,1400,7000
00596,Belbachir Okacha,الشهيد بلبشير عكاشة سبدو,13,,SEBDOU,34.6419,-1.3278,exact,sig_mjs,mjs,CLS,Centre de loisirs scientifiques,مركز الترفيه العلمي,SEBDOU,Cité Kermouche commune Sebdou,500,2014,true,true,800,2020
00597,Le Martyr Bouazaoui Abdellah,الشهيد بوعزاوي عبد الله مغنية,13,,MAGHNIA,34.8427,-1.7194,exact,sig_mjs,mjs,CLS,Centre de loisirs scientifiques,مركز الترفيه العلمي,MAGHNIA,Boulevard de Tlemcen Commune Maghnia,500,2022,true,true,1836,4185
00598,Abdeli Bachir,,13,,SIDI ABDELLI,35.064,-1.1328,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,BENSEKRANE,Cité des Olives Commune Sidi Abdelli,150,2017,true,true,900,5620
00599,Benhamou Boumediene,بن حمو بو مدين الحناية,13,,HENNAYA,34.9567,-1.3629,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,HENNAYA,Cité 111 logement la guare Commune Hennaya,1500,1999,true,true,1100,5600
00600,Bouknadel Mohamed Bensaad,,13,,BENI SNOUS,34.655,-1.5527,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,BENI SNOUS,Dar Mansoura Commune Beni Snous,900,2005,true,true,703,6300
00601,Chahid Belabes Ahmed,العريشة,13,,EL ARICHA,34.2245,-1.258,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,SEBDOU,Commune El Aricha,500,2011,true,true,2100,6670
00602,Chahid Belhocini Miloud,,13,,SEBBAA CHIOUKH,35.1538,-1.367,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,REMCHI,Commune Sebbaa Chioukh,1500,2016,true,true,1146,2340
00603,Chelda Bouneouar,,13,,CHETOUANE,34.91,-1.2908,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,CHETOUANE,Quartier Ain Defla Chetouane,800,1998,true,true,703,7000
00604,CSP,,13,,EL GOR,34.6402,-1.1501,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,SEBDOU,Commune El Gor,500,2010,true,true,1194,6055
00605,CSP,أولاد رياح,13,,OULED RIYAH,34.9634,-1.5008,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,HENNAYA,Rue Beni Yakoub Commune Ouled Ryah,500,2017,true,true,826,2368
00606,El Modjahed Dahmane Khaouane,عين يوسف,13,,AIN YOUCEF,35.0481,-1.3681,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,REMCHI,Rue Bousoukaya Ahmed Commune Ain Youcef,300,2015,true,true,1009,17344
00607,"EL Modjahid ""Danaf Abd El Rahman""",البويهي,13,,BOUIHI,34.4175,-1.6849,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,SIDI DJILLALI,Commune Bouihi,500,2011,true,true,2100,15000
00608,El Modjahid Chenouf Ahmed,هنين,13,,HONNAINE,35.1728,-1.6488,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,HONNAINE,BP 42 Commune Honaine,500,2012,true,true,1027,8359
00609,El Modjahid Memad Mohamed,,13,,EL FEHOUL,35.1201,-1.2921,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,REMCHI,Commune El Fhoul,500,2021,true,true,1033,4000
00610,Hamri Abdellah,حمري عبد الله بن سكران,13,,BENSEKRANE,35.0696,-1.2259,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,BENSEKRANE,Cité des citroniers Commune Bensekrane,500,2007,true,true,886,5098
00611,"LE Martyr ""Yousfi Djilali""",يوسفي جيلالي العابد,13,,BOUIHI,34.4666,-1.6851,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,SIDI DJILLALI,Village El Abed Commune Bouihi,500,2010,true,true,1410,15000
00612,Le Martyr Ahmed Zerguit,زرقيط أحمد مرسى بن مهيدي,13,,MARSA BEN M'HIDI,35.0788,-2.2047,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,MARSA BEN MEHDI,Cité Oumaki mohamed Commune Marsa Ben M'hidi,200,2006,true,true,703,6000
00613,Le martyr Benali Kouider,,13,,AIN NEHALA,35.04,-0.9784,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,AIN TELLOUT,Village Ain Nekrouf Cne Ain Nehala,500,2013,true,true,900,6000
00614,Le martyr Derouiche Brahim,درويش إبراهيم عين تالوت,13,,AIN TELLOUT,34.9168,-0.9537,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,AIN TELLOUT,Cité Echahid BENOUIS Mohamed Commune Ain tallout,500,2005,true,true,703,5400
00615,Le martyr Maassoum Mohamed,الشهيد معصوم,13,,M'SIRDA FOUAGA,35.0164,-2.0608,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,MARSA BEN MEHDI,Arabouze commune M'sirda Fouaga,500,2018,true,true,754,2000
00616,Le Martyr Ouhssaine Ahmed,أوحساين أحمد بني بوسعيد,13,,BENI BOUSSAID,34.6456,-1.7565,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,BENI BOUSSAID,Ezzouia Commune Beni Boussaid,499,2004,true,true,703,5400
00617,Le Martyr Si Tarek,الشهيد كرزازي عبد الرحمان سي طارق بني وارسوس,13,,BENI OUARSOUS,35.0852,-1.5649,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,REMCHI,Rue 1er Novembre Bordj Arima Beni Ouarsous,500,2016,true,true,1160,2882
00618,Le martyr Ziani Djilali,زياني جيلالي سيدي سنوسي,13,,SIDI ABDELLI,34.9978,-1.0993,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,BENSEKRANE,Centre Vilage Sidi Snouci Commune Sidi Abdelli,500,2016,true,true,680,3200
00619,Les frères Hadjaoui Abdelwahed et Abderrahmane,الإخوة حجاوي سيدي الجيلالي,13,,SIDI DJILLALI,34.4424,-1.5653,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,SIDI DJILLALI,Cité 17 Octobre Sidi Djilali,500,2006,true,true,1200,10770
00620,Les Frères Martyres Daoudi Djilali et Moussa,,13,,SEBDOU,34.65,-1.33,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,SEBDOU,Cité Chahid Latti Hadj Ahmed Sebdou,350,2004,true,true,703,6000
00621,Mostefaoui Mohamed Amine,مصطفى محمد الأمين بني صميل,13,,BENI SMIEL,34.8189,-1.0287,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,OULED MIMOUN,Ain Isser Commune Beni Semiel,350,,true,true,2100,5000
00622,Ouahrani Ahmed,وهراني أحمد صبرة,13,,SABRA,34.8311,-1.5207,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,SABRA,Rue Emir Abdelkader Commune Sabra,1000,2007,true,true,776,2596
00623,Oumbouazza Mohammed,أمبو عزة محمد الرمشي,13,,REMCHI,35.0506,-1.4326,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,REMCHI,BP 345 Route de Zenata commune Remchi,500,1999,true,true,998,49368
00624,Toul Abdellah,,13,,BAB EL ASSA,34.9613,-2.0283,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,BAB EL ASSA,RN 7 A Commune Bab El Assa,400,2006,true,true,703,6000
00625,Abderrahmene Habib,عبد الرحمان حبيب السواني,13,,SOUANI,34.9273,-1.9188,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,BAB EL ASSA,RN 07 Commune de Souani,300,2017,true,true,320,1600
00626,Akid Lotfi,العقيد لطفي قباسة,13,,TLEMCEN,34.8871,-1.3189,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TLEMCEN,Rue Yebedri Mansour Quartier Kebassa Tlemcen,100,1972,true,true,485,1465
00627,Atighi Abdellah,عتيقي عبد الله الغزوات,13,,GHAZAOUET,35.0978,-1.8628,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,GHAZAOUET,Rue Mebarki Lmokhtar Commune Ghazaouet,150,2010,true,true,350,950
00628,Bediaf Abelkader,بضياف عبد القادر الرمشي,13,,REMCHI,35.0558,-1.4258,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,REMCHI,Rue BELKHATIR Mohammed Remchi,300,2015,true,true,599,2957
00629,Belabes Amar,,13,,BENI BAHDEL,34.6924,-1.5188,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,BENI SNOUS,Cité carrière Commune Beni Bahdel,700,2011,true,true,494,600
00630,Belbachie Ali,بلبشير علي عين فتاح,13,,AIN FETAH,34.9657,-1.6364,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,FELLAOUCENE,Boutrek Commune Ain Fettath,150,1992,true,true,280,855
00631,Ben Badis,ابن باديس ندرومة,13,,NEDROMA,35.0136,-1.7504,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,NEDROMA,Rue Ben Badis N°60 Nedroma,230,1988,true,true,588,1487
00632,Bouali Fatiha,,13,,TLEMCEN,34.8887,-1.3129,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TLEMCEN,Cité Sidi Said Tlemcen,100,,true,true,400,816
00633,Chikhi Mohamed,شيخي محمد عين فزة,13,,AIN FEZZA,34.879,-1.2381,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,CHETOUANE,Route National N° 07 Commune Ain Fezza,150,1989,true,true,447,1000
00634,Deddouche Abdelkader,الشهيد ددوش عبد القادر بني وارسوس,13,,BENI OUARSOUS,35.0834,-1.557,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,REMCHI,Rue 1er Novembre Bordj Arima,350,,true,true,513,1189
00635,Des frères Berber,الإخوة باربار منصورة,13,,MANSOURAH,34.8823,-1.3317,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,MANSOURAH,DNC Commune Mansourah,297,2021,true,true,269,1200
00636,Djilali Lyabes,,13,,SEBDOU,34.6365,-1.3334,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SEBDOU,N° 02 Route El Aricha Commune Sebdou,250,1975,true,true,730,4275
00637,El Modjahed Ben Hamou Bouziane,الحناية,13,,HENNAYA,34.9544,-1.3645,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,HENNAYA,Rue Chahid Ouzzar Ahmed Commune Hennaya,250,1979,true,true,510,4960
00638,El Modjahid Ghorm Hachemi,غرمي الهاشمي عين يوسف,13,,AIN YOUCEF,35.0506,-1.3728,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,REMCHI,Rue 1er Novembre BP 67 Commune Ain youcef,300,1986,true,true,341,2162
00639,Kouwal Mustapha,كوال مصطفى زلبون,13,,BENI MESTER,34.8535,-1.4326,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,MANSOURAH,Rue de la gare Zelboune Commune Beni Mester,400,1984,true,true,440,1200
00640,Le Martyr Bendaoud Abdelkader,,13,,EL FEHOUL,35.1182,-1.2914,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,REMCHI,Cité Wiam Commune El Fehoul,500,2014,true,true,514,1900
00641,Le Martyr Boudjema Ayachi,,13,,AZAIL,34.682,-1.4673,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,BENI SNOUS,Tleta Commune Azail,200,2020,true,true,400,2700
00642,Le Martyr Brichi Mohamed,عين الحوت,13,,CHETOUANE,34.9362,-1.3304,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,CHETOUANE,Cité Ain El Hout Chetouane,400,2017,true,true,722,4075
00643,Le Martyr khalid Ahmed Ibn Mohamed,المجاهد خاليد محمد ولد حمد ندرومة,13,,NEDROMA,35.0114,-1.7454,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,NEDROMA,Rue de 05 martyres Commune Nedroma,50,1965,true,true,118,148
00644,Les frères Ben Moussa,الإخوة موسى سيدي الجيلالي,13,,SIDI DJILLALI,34.4426,-1.5694,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SIDI DJILLALI,Centre de Commune Sidi Djilali centre,300,2014,true,true,920,2850
00645,Les Frères Chafaa,الإخوة شافع تيرني,13,,TERNY BENI HEDIEL,34.7954,-1.3578,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,MANSOURAH,Rue Sebdou Commune TernI,200,1987,true,true,394,641
00646,Les Frères Rahmani,الإخوة رحماني بني مستار,13,,BENI MESTER,34.8724,-1.4221,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,MANSOURAH,cité el Baten Route Hanaya Commune Beni mester,180,1989,true,true,370,970
00647,Loucif Ahmed,أحمد لوسيف فلاوسن,13,,FELLAOUCENE,35.0337,-1.6008,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,FELLAOUCENE,Rue 1er Novembre Fellaoucene,300,1993,true,true,530,3219
00648,Maison de Jeunes,,13,,BOUIHI,34.468,-1.6747,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SIDI DJILLALI,Village El Abed Commune Bouihi,150,2013,true,true,460,2774
00649,Maison de Jeunes,عين غرابة,13,,AIN GHORABA,34.7081,-1.3902,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,MANSOURAH,la nouvelle cité El Hamri Ain Ghoraba,200,2011,true,true,460,2200
00650,Martyr Messoudi Bakhta,مسعودي بختة مغنية,13,,MAGHNIA,34.8534,-1.7147,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,MAGHNIA,Cité Ouled Ben Damou Commune Maghnia-,250,2020,true,true,867,3000
00651,Mebrak Mohamed,,13,,DJEBALA,34.9732,-1.7923,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,NEDROMA,El houanet Commune Djebala,150,1987,true,true,440,760
00652,Moulazim Aidouni Ahmed,الملازم عيدوني أحمد السواحلية,13,,SOUAHLIA,35.0454,-1.8877,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,GHAZAOUET,Rue Bekkaye Moussa N° 73 Tounane Commune souahlia,300,2015,true,true,467,2000
00653,Moussous Laaradj,,13,,AIN TELLOUT,34.9266,-0.9595,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN TELLOUT,Commune Ain Tallout,500,2019,true,true,541,1384
00654,Rahali Ahmed,رحالي أحمد أوزيدان,13,,CHETOUANE,34.9363,-1.2944,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,CHETOUANE,Cité Hamri- Ouzidane- Commune Chetouane,200,2018,true,true,352,2308
00655,Rahmane Youcef Belhadji Boucif,الشهيد رحماني يوسف بلحجي بوسيف,13,,EL ARICHA,34.4824,-1.2678,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SEBDOU,Village Belhadji Boucif ( El Aouedj) El Aricha,200,2011,true,true,397,3855
00656,Sakhri Lakhdar,,13,,HONNAINE,35.176,-1.654,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,HONNAINE,BP 42 Commune Honaine,300,,false,true,387,490
00657,Zeghoudi Larbi,,13,,AIN KEBIRA,35.0319,-1.6744,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,FELLAOUCENE,Rue Zeggai Ahmed Commune Ain Kebira,200,1987,true,true,172,461
00658,,سيدي شاكر,13,,TLEMCEN,34.8734,-1.3128,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TLEMCEN,Cité Sidi Chaker Tlemcen,300,2018,false,true,490,3451
00659,,متشكانة,13,,TLEMCEN,34.8807,-1.305,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,TLEMCEN,Cité metchekana Tlemcen,100,1977,true,true,703,3682
00660,Abderrahim Mohammed,,13,,OUED LAKHDAR,34.8728,-1.1358,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,OULED MIMOUN,Cité El Mostakbel Commune Oued lakhder,150,2015,true,true,210,1218
00661,Baghli Benazza,,13,,ZENATA,35.0089,-1.4461,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,HENNAYA,Djellaila Commune Zenata,70,2015,true,true,271,600
00662,Kalai Benamar,,13,,NEDROMA,35.0322,-1.7674,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,NEDROMA,Quartier khoriba Nedroma,150,,true,true,200,200
00663,Le Martyr Benghanem Abdelkader,الكدية,13,,TLEMCEN,34.917,-1.3554,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,TLEMCEN,Cité Rostomyine Koudia Tlemcen,40,2004,true,true,120,450
00664,Le Martyr Boularaf Miloud,,13,,AIN NEHALA,35.0263,-0.9338,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,AIN TELLOUT,Commune Ain Nehala,60,1975,true,true,200,300
00665,Madouri Amer,الشهيد مذوري أعمر بوكانون,13,,M'SIRDA FOUAGA,34.9751,-2.1021,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,MARSA BEN MEHDI,Boukanoune Msirda Fouaga,50,2004,true,true,108,200
00666,Martyre Aziza Kheyat,سوق الثلاثاء,13,,SOUK TLETA,35.023,-1.9944,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,BAB EL ASSA,Commune Souk Thlata,150,2017,true,true,225,330
00667,Salle polyvalente,القور,13,,EL GOR,34.6382,-1.1606,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,SEBDOU,Commune El Gor,150,2015,true,true,266,1500
00668,Salle Polyvalente,بودغن,13,,TLEMCEN,34.8729,-1.3207,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,TLEMCEN,Cité Boudghène Tlemcen,150,2004,true,true,108,224
00669,,,13,,TLEMCEN,34.9165,-1.3217,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,TLEMCEN,Cité Oudjlida tlemcen,40,2004,false,true,108,200
00670,Chahid HAMEL Baghdad,,14,,AIN DEHEB,34.8525,1.5438,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,AIN DEHEB,Boulevard Emir Abdelkader,50,2014,true,true,675,2413
00671,Groupement Ahcen EZIAT,,14,,TIARET,35.3579,1.3279,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,TIARET,Boulevard SMARA (Cité 330 logts),50,1997,true,,495,700
00672,Moudjahid Décédé BOUKHDIDJA Belkacem,,14,,SOUGUEUR,35.1878,1.4888,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,SOUGUEUR,Cité AIT AMRANE Amina,100,1986,true,false,3600,8939
00673,Moudjahid décédé BAKOUAL Saad,المجاهد المتوفي بقوال سعد,14,,SOUGUEUR,35.1817,1.4891,exact,sig_mjs,mjs,CLS,Centre de loisirs scientifiques,مركز الترفيه العلمي,SOUGUEUR,Cité DERROUICHE Abdelkader,600,2007,true,false,2578,2445
00674,05 Juillet 1962,05 جويلية 1962,14,,TAKHMARET,35.1093,0.6682,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,FRENDA,Cité 08 Mai 1945,350,2008,true,,1920,5000
00675,19 MAI 1956,19/05/1956,14,,FRENDA,35.0707,1.0427,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,FRENDA,cité Frères Boutaiba,250,2007,true,,1920,4500
00676,Chahid Adda ADDA,الشهيد عدة عدة,14,,RAHOUIA,35.5373,1.0252,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,RAHOUIA,Boulevard MESRI Missoum,350,2009,true,,1646,10000
00677,Chahid BENYAHIA Abdelkader,الشهيد بن يحي عبد القادر,14,,OUED LILLI,35.5186,1.269,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,OUED LILI,Cité BELKACEM Ahmed,250,2010,true,,1026,15000
00678,Chahid BOUSEKINE Abderrahmene,,14,,KSAR CHELLALA,35.2121,2.3102,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,KSAR CHELLALA,rue 08 MAI 1945,350,2009,true,false,1700,8355
