id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,osm_type,osm_id,operator_ids,line_ids,wilaya_method,roles,highway,public_transport
osm-node-5533825886,SIDI REZINE,,,16,,,36.689986,3.109337,exact,osm_node,osm,"{""osm"":""node/5533825886""}",node,5533825886,"[""etusa""]","[""etusa-643""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5533825887,SIDI REZINE,,,16,,,36.690098,3.109144,exact,osm_node,osm,"{""osm"":""node/5533825887""}",node,5533825887,"[""etusa""]","[""etusa-643""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5533825888,,,,16,,,36.694993,3.115386,exact,osm_node,osm,"{""osm"":""node/5533825888""}",node,5533825888,"[""etusa""]","[""etusa-643""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5533825889,HOPITAL Z'MIRLI,,مستشفى زميرلي,16,,,36.704365,3.125567,exact,osm_node,osm,"{""osm"":""node/5533825889""}",node,5533825889,"[""etusa""]","[""etusa-643""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5533825890,HOPITAL Z'MIRLI,,مستشفى زميرلي,16,,,36.70427,3.125777,exact,osm_node,osm,"{""osm"":""node/5533825890""}",node,5533825890,"[""etusa""]","[""etusa-643""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5598411353,Place des Martyrs,Place des Martyrs,ساحة الشهداء,16,,,36.785793,3.062828,exact,osm_node,osm,"{""osm"":""node/5598411353""}",node,5598411353,"[""etusa""]","[""etusa-45"",""etusa-50"",""etusa-58""]",point_in_wilaya,"[""platform_entry_only""]",,station
osm-node-5607225199,Place des Martyrs,Place des Martyrs,,16,,,36.785728,3.062851,exact,osm_node,osm,"{""osm"":""node/5607225199""}",node,5607225199,"[""etusa""]","[""etusa-45"",""etusa-50"",""etusa-58""]",point_in_wilaya,"[""stop_entry_only""]",,stop_position
osm-node-5718180655,Saïd Hamdine,,,16,,,36.733679,3.038461,exact,osm_node,osm,"{""osm"":""node/5718180655""}",node,5718180655,"[""etusa""]","[""etusa-732""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5718180656,ITFC,,,16,,,36.751367,3.013846,exact,osm_node,osm,"{""osm"":""node/5718180656""}",node,5718180656,"[""etusa""]","[""etusa-732""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5719738410,Nouvelle cité 11 décembre 1960,Nouvelle cité 11 décembre 1960,,16,,,36.69647,2.868083,exact,osm_node,osm,"{""osm"":""node/5719738410""}",node,5719738410,"[""etusa""]","[""etusa-732""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5719738411,Saïd Hamdine,,,16,,,36.733998,3.035933,exact,osm_node,osm,"{""osm"":""node/5719738411""}",node,5719738411,"[""etusa""]","[""etusa-732""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5719738412,la Concorde,,,16,,,36.733335,3.044793,exact,osm_node,osm,"{""osm"":""node/5719738412""}",node,5719738412,"[""etusa""]","[""etusa-732""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5719891827,Polyclinique de Phtysiologie,,,16,,,36.754086,2.888495,exact,osm_node,osm,"{""osm"":""node/5719891827""}",node,5719891827,"[""etusa""]","[""etusa-744""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5719891828,PALM BEACH,,,16,,,36.742415,2.868593,exact,osm_node,osm,"{""osm"":""node/5719891828""}",node,5719891828,"[""etusa""]","[""etusa-744""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5719891830,Azure Plage,,,16,,,36.72684,2.853829,exact,osm_node,osm,"{""osm"":""node/5719891830""}",node,5719891830,"[""etusa""]","[""etusa-744""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5719891831,Azure Plage,,,16,,,36.726739,2.85387,exact,osm_node,osm,"{""osm"":""node/5719891831""}",node,5719891831,"[""etusa""]","[""etusa-744""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5719891832,Zéralda - Protection civile,Zéralda - Protection civile,,16,,,36.719564,2.849996,exact,osm_node,osm,"{""osm"":""node/5719891832""}",node,5719891832,"[""etusa""]","[""etusa-744""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5719891833,COMPLEXE TOURISTIQUE,,,16,,,36.718915,2.841013,exact,osm_node,osm,"{""osm"":""node/5719891833""}",node,5719891833,"[""etusa""]","[""etusa-744""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5719891834,Zéralda S.M.M,,,16,,,36.713013,2.834559,exact,osm_node,osm,"{""osm"":""node/5719891834""}",node,5719891834,"[""etusa""]","[""etusa-744""]",point_in_wilaya,"[""platform_entry_only""]",bus_stop,platform
osm-node-5932813647,Cité 5 Juillet,,,27,,,35.916856,0.102778,exact,osm_node,osm,"{""osm"":""node/5932813647""}",node,5932813647,"[""etus-mostaganem""]","[""etus-mostaganem-1""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5932813661,Cité 5 Juillet - Centre,,,27,,,35.920525,0.099428,exact,osm_node,osm,"{""osm"":""node/5932813661""}",node,5932813661,"[""etus-mostaganem""]","[""etus-mostaganem-1""]",point_in_wilaya,"[""platform""]",,platform
osm-node-5932882050,المحطة الجديدة للحافلات,Nouvelle Gare Routière,المحطة الجديدة للحافلات,27,,,35.916763,0.107812,exact,osm_node,osm,"{""osm"":""node/5932882050""}",node,5932882050,"[""etus-mostaganem""]","[""etus-mostaganem-1""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5932882075,Ben Haoua,,,27,,,35.921072,0.10285,exact,osm_node,osm,"{""osm"":""node/5932882075""}",node,5932882075,"[""etus-mostaganem""]","[""etus-mostaganem-1""]",point_in_wilaya,"[""platform""]",,platform
osm-node-659056385,407 Logts,,,19,,,36.205444,5.428564,exact,osm_node,osm,"{""osm"":""node/659056385""}",node,659056385,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-659056388,407 Logts,,,19,,,36.205514,5.428666,exact,osm_node,osm,"{""osm"":""node/659056388""}",node,659056388,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-659480716,,,,19,,,36.188496,5.425636,exact,osm_node,osm,"{""osm"":""node/659480716""}",node,659480716,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-659499064,500 Logs 2 bus stop,,,19,,,36.202126,5.421619,exact,osm_node,osm,"{""osm"":""node/659499064""}",node,659499064,"[""etus-setif""]","[""etus-setif-104""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-660601682,CNEP,,,19,,,36.186861,5.421369,exact,osm_node,osm,"{""osm"":""node/660601682""}",node,660601682,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-660601700,CNEP,,,19,,,36.186917,5.421297,exact,osm_node,osm,"{""osm"":""node/660601700""}",node,660601700,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-661076873,1000 Logts,,,19,,,36.178403,5.40673,exact,osm_node,osm,"{""osm"":""node/661076873""}",node,661076873,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-662368939,Hidhab 2 bus stop,,,19,,,36.205927,5.435685,exact,osm_node,osm,"{""osm"":""node/662368939""}",node,662368939,"[""etus-setif""]","[""etus-setif-104""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-662368945,Hidhab 3 bus stop,,,19,,,36.206673,5.436931,exact,osm_node,osm,"{""osm"":""node/662368945""}",node,662368945,"[""etus-setif""]","[""etus-setif-104""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-662528488,Stade 500 logts,,,19,,,36.207166,5.42353,exact,osm_node,osm,"{""osm"":""node/662528488""}",node,662528488,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-662528497,,,,19,,,36.207119,5.420168,exact,osm_node,osm,"{""osm"":""node/662528497""}",node,662528497,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-662528570,,,,19,,,36.207014,5.420178,exact,osm_node,osm,"{""osm"":""node/662528570""}",node,662528570,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-662956757,CPA bus stop,,,19,,,36.195572,5.410733,exact,osm_node,osm,"{""osm"":""node/662956757""}",node,662956757,"[""etus-setif""]","[""etus-setif-104""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-663470213,,,,19,,,36.206312,5.416704,exact,osm_node,osm,"{""osm"":""node/663470213""}",node,663470213,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-663470267,,,,19,,,36.206218,5.416726,exact,osm_node,osm,"{""osm"":""node/663470267""}",node,663470267,"[""etus-setif""]","[""etus-setif-101""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-687151318,Les Sources,Les sources,,16,,,36.774523,3.035833,exact,osm_node,osm,"{""osm"":""node/687151318""}",node,687151318,"[""etusa""]","[""etusa-45"",""etusa-58""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-691098526,Cité 5 Juillet,,حي 5 يوليو,16,,,36.720439,3.201858,exact,osm_node,osm,"{""osm"":""node/691098526""}",node,691098526,"[""etusa""]","[""etusa-19"",""etusa-98""]",point_in_wilaya,"[""platform"",""platform_entry_only""]",bus_stop,platform
osm-node-692711716,Bologhine,Bologhine,بولوغين,16,,,36.805132,3.044904,exact,osm_node,osm,"{""osm"":""node/692711716""}",node,692711716,"[""etusa""]","[""etusa-12"",""etusa-99""]",operator_scope,"[""platform""]",bus_stop,platform
osm-node-692711717,"Plateau, Bologhine.","Plateau, Bologhine",,16,,,36.809494,3.03907,exact,osm_node,osm,"{""osm"":""node/692711717""}",node,692711717,"[""etusa""]","[""etusa-12"",""etusa-99""]",operator_scope,"[""platform""]",bus_stop,platform
osm-node-692711718,Deux Moulins,Deux Moulins,,16,,,36.811645,3.028961,exact,osm_node,osm,"{""osm"":""node/692711718""}",node,692711718,"[""etusa""]","[""etusa-12"",""etusa-99""]",operator_scope,"[""platform""]",bus_stop,platform
osm-node-692711729,Stade de Bologhine,Stade de Bologhine,ملعب بولوغين,16,,,36.80188,3.048556,exact,osm_node,osm,"{""osm"":""node/692711729""}",node,692711729,"[""etusa""]","[""etusa-12"",""etusa-99""]",operator_scope,"[""platform""]",bus_stop,platform
osm-node-692954343,RAÏS HAMIDOU -1-,Raïs Hamidou 1,,16,,,36.816839,3.014186,exact,osm_node,osm,"{""osm"":""node/692954343""}",node,692954343,"[""etusa""]","[""etusa-12"",""etusa-99""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-707130778,Bab Ezzouar vers El-Harrach et Alger,,,16,,,36.726135,3.184152,exact,osm_node,osm,"{""osm"":""node/707130778""}",node,707130778,"[""etusa""]","[""etusa-19"",""etusa-72"",""etusa-98""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-707130792,5 Maisons,,,16,,,36.726881,3.146803,exact,osm_node,osm,"{""osm"":""node/707130792""}",node,707130792,"[""etusa""]","[""etusa-19"",""etusa-72"",""etusa-98""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-7107826009,عمارات الفيدا,,,14,,,35.371598,1.331517,exact,osm_node,osm,"{""osm"":""node/7107826009""}",node,7107826009,"[""etus-tiaret""]","[""etus-tiaret-28""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-7603131528,المحطة الأخيرة لحي سوناتيبا (super posée ),,,14,,,35.362224,1.334855,exact,osm_node,osm,"{""osm"":""node/7603131528""}",node,7603131528,"[""etus-tiaret""]","[""etus-tiaret-31""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-7679353488,Triolet,Triolet,,16,,,36.78788,3.043541,exact,osm_node,osm,"{""osm"":""node/7679353488""}",node,7679353488,"[""etusa""]","[""etusa-45"",""etusa-58""]",point_in_wilaya,"[""platform"",""platform_exit_only""]",bus_stop,platform
osm-node-7684878552,Basilique كاتدرائية,Basilique,كاتدرائية,16,,,36.800441,3.042659,exact,osm_node,osm,"{""osm"":""node/7684878552""}",node,7684878552,"[""etusa""]","[""etusa-38""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-7684878554,Seminaire,,,16,,,36.802315,3.035976,exact,osm_node,osm,"{""osm"":""node/7684878554""}",node,7684878554,"[""etusa""]","[""etusa-38""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-803017019,El Hassi,,,19,,,36.179947,5.459702,exact,osm_node,osm,"{""osm"":""node/803017019""}",node,803017019,"[""etus-setif""]","[""etus-setif-106B""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-843185870,Hidhab 3 bus stop,,,19,,,36.206628,5.437027,exact,osm_node,osm,"{""osm"":""node/843185870""}",node,843185870,"[""etus-setif""]","[""etus-setif-104""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-843185958,Hidhab 2 bus stop,,,19,,,36.205865,5.435692,exact,osm_node,osm,"{""osm"":""node/843185958""}",node,843185958,"[""etus-setif""]","[""etus-setif-104""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9031893751,الجامعة (الحديقة),,,14,,,35.34936,1.317343,exact,osm_node,osm,"{""osm"":""node/9031893751""}",node,9031893751,"[""etus-tiaret""]","[""etus-tiaret-26""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9031893753,نفطال,,,14,,,35.366051,1.312744,exact,osm_node,osm,"{""osm"":""node/9031893753""}",node,9031893753,"[""etus-tiaret""]","[""etus-tiaret-26""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9031893754,,,,14,,,35.361383,1.312,approximate,osm_node,osm,"{""osm"":""node/9031893754""}",node,9031893754,"[""etus-tiaret""]","[""etus-tiaret-26""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9031893755,مديرية النشاط الاجتماعي,,,14,,,35.374195,1.323314,exact,osm_node,osm,"{""osm"":""node/9031893755""}",node,9031893755,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-31""]",point_in_wilaya,"[""platform""]",,platform
osm-node-9031893756,المركب الجواري المدرسة,,,14,,,35.37129,1.317172,exact,osm_node,osm,"{""osm"":""node/9031893756""}",node,9031893756,"[""etus-tiaret""]","[""etus-tiaret-26""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9031893757,ملتقى الطرق (المقبرة),,,14,,,35.377145,1.329126,exact,osm_node,osm,"{""osm"":""node/9031893757""}",node,9031893757,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-31""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9031893760,الجامعة كارمان,,,14,,,35.381754,1.351801,exact,osm_node,osm,"{""osm"":""node/9031893760""}",node,9031893760,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-29""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9031893761,الثانوية الجديدة,,,14,,,35.383699,1.372612,exact,osm_node,osm,"{""osm"":""node/9031893761""}",node,9031893761,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-29""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9032301068,الجامعة (الحديقة),,,14,,,35.349301,1.317408,exact,osm_node,osm,"{""osm"":""node/9032301068""}",node,9032301068,"[""etus-tiaret""]","[""etus-tiaret-26""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9032301069,,,,14,,,35.361379,1.31209,exact,osm_node,osm,"{""osm"":""node/9032301069""}",node,9032301069,"[""etus-tiaret""]","[""etus-tiaret-26""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9032301070,نفطال,,,14,,,35.366042,1.312791,exact,osm_node,osm,"{""osm"":""node/9032301070""}",node,9032301070,"[""etus-tiaret""]","[""etus-tiaret-26""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9032301072,المركب الجواري المدرسة,,,14,,,35.371266,1.317224,exact,osm_node,osm,"{""osm"":""node/9032301072""}",node,9032301072,"[""etus-tiaret""]","[""etus-tiaret-26""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9032301073,مديرية النشاط الاجتماعي,,,14,,,35.374159,1.32334,exact,osm_node,osm,"{""osm"":""node/9032301073""}",node,9032301073,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-31""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9032301074,ملتقى الطرق (المقبرة),,,14,,,35.377109,1.329152,exact,osm_node,osm,"{""osm"":""node/9032301074""}",node,9032301074,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-31""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9032301076,الجامعة كارمان,,,14,,,35.381731,1.351897,exact,osm_node,osm,"{""osm"":""node/9032301076""}",node,9032301076,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-29""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9032301077,الثانوية الجديدة,,,14,,,35.38372,1.372463,exact,osm_node,osm,"{""osm"":""node/9032301077""}",node,9032301077,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-29""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9032650138,الجامعة كارمان,,,14,,,35.38165,1.351936,exact,osm_node,osm,"{""osm"":""node/9032650138""}",node,9032650138,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-29""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9033418896,سوق الخضر لحي السوناتيبا,,,14,,,35.364939,1.339343,exact,osm_node,osm,"{""osm"":""node/9033418896""}",node,9033418896,"[""etus-tiaret""]","[""etus-tiaret-27"",""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9033418897,سوق الخضر لحي السوناتيبا,,,14,,,35.364962,1.339157,exact,osm_node,osm,"{""osm"":""node/9033418897""}",node,9033418897,"[""etus-tiaret""]","[""etus-tiaret-27"",""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9033418898,سوق الخضر لحي السوناتيبا,,,14,,,35.364936,1.339324,exact,osm_node,osm,"{""osm"":""node/9033418898""}",node,9033418898,"[""etus-tiaret""]","[""etus-tiaret-27"",""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9033418899,سوق الخضر لحي السوناتيبا,,,14,,,35.364958,1.339215,exact,osm_node,osm,"{""osm"":""node/9033418899""}",node,9033418899,"[""etus-tiaret""]","[""etus-tiaret-27"",""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9033418900,ملتقى الطرق(التيتانيك),,,14,,,35.367608,1.339723,exact,osm_node,osm,"{""osm"":""node/9033418900""}",node,9033418900,"[""etus-tiaret""]","[""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9033418901,ملتقى الطرق(التيتانيك),,,14,,,35.367759,1.339989,exact,osm_node,osm,"{""osm"":""node/9033418901""}",node,9033418901,"[""etus-tiaret""]","[""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9033418902,ملتقى الطرق(التيتانيك),,,14,,,35.367641,1.339755,exact,osm_node,osm,"{""osm"":""node/9033418902""}",node,9033418902,"[""etus-tiaret""]","[""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9033418903,ملتقى الطرق(التيتانيك),,,14,,,35.367721,1.339965,exact,osm_node,osm,"{""osm"":""node/9033418903""}",node,9033418903,"[""etus-tiaret""]","[""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9033418904,دار العجزة,,,14,,,35.370049,1.334832,exact,osm_node,osm,"{""osm"":""node/9033418904""}",node,9033418904,"[""etus-tiaret""]","[""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9033418905,دار العجزة,,,14,,,35.369865,1.334696,exact,osm_node,osm,"{""osm"":""node/9033418905""}",node,9033418905,"[""etus-tiaret""]","[""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9033418906,دار العجزة,,,14,,,35.370021,1.334814,exact,osm_node,osm,"{""osm"":""node/9033418906""}",node,9033418906,"[""etus-tiaret""]","[""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9033418907,دار العجزة,,,14,,,35.369911,1.334721,exact,osm_node,osm,"{""osm"":""node/9033418907""}",node,9033418907,"[""etus-tiaret""]","[""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9033418908,عمارات الفيدا,,,14,,,35.370994,1.332345,exact,osm_node,osm,"{""osm"":""node/9033418908""}",node,9033418908,"[""etus-tiaret""]","[""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9033418909,عمارات الفيدا,,,14,,,35.370847,1.332242,exact,osm_node,osm,"{""osm"":""node/9033418909""}",node,9033418909,"[""etus-tiaret""]","[""etus-tiaret-29""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9033418910,عمارات الفيدا,,,14,,,35.370971,1.332331,exact,osm_node,osm,"{""osm"":""node/9033418910""}",node,9033418910,"[""etus-tiaret""]","[""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9033418911,محطة نقل المسافرين(الشرق),,,14,,,35.375968,1.331138,exact,osm_node,osm,"{""osm"":""node/9033418911""}",node,9033418911,"[""etus-tiaret""]","[""etus-tiaret-27"",""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9033418912,محطة نقل المسافرين(الشرق),,,14,,,35.376035,1.33097,exact,osm_node,osm,"{""osm"":""node/9033418912""}",node,9033418912,"[""etus-tiaret""]","[""etus-tiaret-27"",""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9033418913,محطة نقل المسافرين(الشرق),,,14,,,35.375997,1.331076,exact,osm_node,osm,"{""osm"":""node/9033418913""}",node,9033418913,"[""etus-tiaret""]","[""etus-tiaret-27"",""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9033418914,محطة نقل المسافرين(الشرق),,,14,,,35.376073,1.330921,exact,osm_node,osm,"{""osm"":""node/9033418914""}",node,9033418914,"[""etus-tiaret""]","[""etus-tiaret-27"",""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9033545202,(STOP) عمارات عدل,,,14,,,35.379878,1.336866,exact,osm_node,osm,"{""osm"":""node/9033545202""}",node,9033545202,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-29"",""etus-tiaret-31""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9033545203,(STOP) عمارات عدل,,,14,,,35.379756,1.336961,exact,osm_node,osm,"{""osm"":""node/9033545203""}",node,9033545203,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-29"",""etus-tiaret-31""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9033545204,(STOP) عمارات عدل,,,14,,,35.379783,1.336934,exact,osm_node,osm,"{""osm"":""node/9033545204""}",node,9033545204,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-29"",""etus-tiaret-31""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9033545205,(STOP) عمارات عدل,,,14,,,35.379836,1.336898,exact,osm_node,osm,"{""osm"":""node/9033545205""}",node,9033545205,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-29"",""etus-tiaret-31""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9035106962,ملتقى الطرق (الجامعة),,,14,,,35.378787,1.345527,exact,osm_node,osm,"{""osm"":""node/9035106962""}",node,9035106962,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-29""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9035106963,ملتقى الطرق (الجامعة),,,14,,,35.378876,1.34569,exact,osm_node,osm,"{""osm"":""node/9035106963""}",node,9035106963,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-29""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9035106964,ملتقى الطرق (الجامعة),,,14,,,35.378804,1.345563,exact,osm_node,osm,"{""osm"":""node/9035106964""}",node,9035106964,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-29""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9035106965,ملتقى الطرق (الجامعة),,,14,,,35.378857,1.345658,exact,osm_node,osm,"{""osm"":""node/9035106965""}",node,9035106965,"[""etus-tiaret""]","[""etus-tiaret-26"",""etus-tiaret-29""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9036336103,حي خروبي الميلود 1900 سكن,,,14,,,35.386359,1.344889,exact,osm_node,osm,"{""osm"":""node/9036336103""}",node,9036336103,"[""etus-tiaret""]","[""etus-tiaret-31""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9036336104,حي خروبي الميلود 1900 سكن,,,14,,,35.386305,1.344947,exact,osm_node,osm,"{""osm"":""node/9036336104""}",node,9036336104,"[""etus-tiaret""]","[""etus-tiaret-31""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9036336109,الخزينة العمومية,,,14,,,35.373359,1.321493,exact,osm_node,osm,"{""osm"":""node/9036336109""}",node,9036336109,"[""etus-tiaret""]","[""etus-tiaret-27"",""etus-tiaret-31""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9036336110,الخزينة العمومية,,,14,,,35.373284,1.321544,exact,osm_node,osm,"{""osm"":""node/9036336110""}",node,9036336110,"[""etus-tiaret""]","[""etus-tiaret-27"",""etus-tiaret-31""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9036336111,الخزينة العمومية,,,14,,,35.37332,1.321518,exact,osm_node,osm,"{""osm"":""node/9036336111""}",node,9036336111,"[""etus-tiaret""]","[""etus-tiaret-27"",""etus-tiaret-31""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9036336114,الوكالة المحلية للتشغيل,,,14,,,35.366052,1.333421,exact,osm_node,osm,"{""osm"":""node/9036336114""}",node,9036336114,"[""etus-tiaret""]","[""etus-tiaret-31""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9036336115,الوكالة المحلية للتشغيل,,,14,,,35.366016,1.333215,exact,osm_node,osm,"{""osm"":""node/9036336115""}",node,9036336115,"[""etus-tiaret""]","[""etus-tiaret-31""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-9036336116,الوكالة المحلية للتشغيل,,,14,,,35.366039,1.333337,exact,osm_node,osm,"{""osm"":""node/9036336116""}",node,9036336116,"[""etus-tiaret""]","[""etus-tiaret-31""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-9036377718,الملحق البلدي لحي السوناتيبا,,,14,,,35.360514,1.338331,exact,osm_node,osm,"{""osm"":""node/9036377718""}",node,9036377718,"[""etus-tiaret""]","[""etus-tiaret-27"",""etus-tiaret-28"",""etus-tiaret-29""]",point_in_wilaya,"[""platform""]",bus_stop,platform
