id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type,category,type_label_fr,type_label_ar,has_virtual_tour,url,slug
03-bcp-24,Mosquée Sidi Abdelkader,Mosquée Sidi Abdelkader,مسجد سيدي عبد القادر,03,0301,Laghouat,33.807223,2.883948,exact,source_point,patrimoine,"{""patrimoine"":""258""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/258,mosquee-sidi-abdelkader
03-bcp-25,Musée communal (ancienne église),Musée communal (ancienne église),المتحف البلدي (الكنيسة القديمة),03,0301,Laghouat,33.806831,2.882993,exact,source_point,patrimoine,"{""patrimoine"":""376""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/376,musee-communal-ancienne-eglise
03-bcp-26,Station d'El Fesfsa,Station d'El Fesfsa,محطة الفصفصة,03,0308,Tadjemout,33.89029,2.68004,exact,source_point,patrimoine,"{""patrimoine"":""1323""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1323,station-d-el-fesfsa
03-bcp-27,Station d'El Milok,Station d'El Milok,محطة الميلق,03,0301,Laghouat,33.862778,2.749722,exact,source_point,patrimoine,"{""patrimoine"":""247""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/247,station-d-el-milok
03-bcp-28,Station d'Oued Laâmouri,Station d'Oued Laâmouri,محطة واد لعموري,03,0304,Sidi Makhlouf,34.12069,3.01409,exact,source_point,patrimoine,"{""patrimoine"":""1327""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1327,station-d-oued-laamouri
03-bcp-29,Station d'Ouled Mimoun,Station d'Ouled Mimoun,ﻣﺣطﺔ أوﻻد ﻣﯾﻣون,03,0304,Sidi Makhlouf,34.00622,2.93805,exact,source_point,patrimoine,"{""patrimoine"":""1315""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1315,station-d-ouled-mimoun
03-bcp-30,Station de Bekhdache,Station de Bekhdache,محطة بخداش,03,0304,Sidi Makhlouf,34.12733,2.97792,exact,source_point,patrimoine,"{""patrimoine"":""1320""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1320,station-de-bekhdache
03-bcp-31,Station de Ghara Lahmam,Station de Ghara Lahmam,محطة غارة لحمام,03,0304,Sidi Makhlouf,34.0223,2.92826,exact,source_point,patrimoine,"{""patrimoine"":""1202""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1202,station-de-ghara-lahmam
03-bcp-32,Station de Kaâlan,Station de Kaâlan,محطة كعلان,03,0304,Sidi Makhlouf,34.199236,3.057526,exact,source_point,patrimoine,"{""patrimoine"":""267""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/267,station-de-kaalan
03-bcp-33,Station de Merhama,Station de Merhama,محطة مرحمة,03,0304,Sidi Makhlouf,34.12953,3.08955,exact,source_point,patrimoine,"{""patrimoine"":""1152""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1152,station-de-merhama
03-bcp-34,Station de Regouba Halima,Station de Regouba Halima,محطة رقوبة حلیمة,03,0304,Sidi Makhlouf,34.11432,3.00971,exact,source_point,patrimoine,"{""patrimoine"":""1325""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1325,station-de-regouba-halima
03-bcp-35,Station de Safiet El Baroud,Station de Safiet El Baroud,محطة صفية البارود,03,0304,Sidi Makhlouf,34.110944,3.076543,exact,source_point,patrimoine,"{""patrimoine"":""382""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/382,station-de-safiet-el-baroud
03-bcp-36,Station de Safiet El Guetrane,Station de Safiet El Guetrane,محطة صفیة القطران,03,0304,Sidi Makhlouf,34.10951,3.0755,exact,source_point,patrimoine,"{""patrimoine"":""1154""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1154,station-de-safiet-el-guetrane
03-bcp-37,Zaouïa Tidjania,Zaouïa Tidjania,الزاوية التجانية,03,0307,Ain Madhi,33.794057,2.301312,approximate,source_point,patrimoine,"{""patrimoine"":""385""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/385,zaouia-tidjania
03-direction-01,Direction de la culture Laghouat,Direction de la culture Laghouat,مديرية الثقافة لولاية الأغواط,03,0301,Laghouat,33.808965,2.853571,exact,source_point,patrimoine,"{""patrimoine"":""371""}",cultural-directorate,establishment,Direction de la culture,مديرية الثقافة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/792,direction-de-la-culture-laghouat
03-library-01,Bibliothèque de Bellil,Bibliothèque de Bellil,مكتبة بليل,03,0305,Hassi Delaa,33.266758,3.200949,exact,source_point,patrimoine,"{""patrimoine"":""313""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/313,bibliotheque-de-bellil
03-library-02,Bibliothèque principale de lecture publique Cheikh El Bachir El Ibrahimi,Bibliothèque principale de lecture publique Cheikh El Bachir El Ibrahimi,"المكتبة الرئيسية للمطالعة العمومية ""الشيخ البشيرالإبراهيمي""",03,0301,Laghouat,33.79678,2.852791,exact,source_point,patrimoine,"{""patrimoine"":""310""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/310,bibliotheque-principale-de-lecture-publique-cheikh-el-bachir-el-ibrahimi
03-library-03,Bibliothèque urbaine Artiste Mohamed Seghir,Bibliothèque urbaine Artiste Mohamed Seghir,"المكتبة الحضرية ""الفنان محمد الصغير""",03,0301,Laghouat,33.794209,2.880549,exact,source_point,patrimoine,"{""patrimoine"":""318""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/318,bibliotheque-urbaine-artiste-mohamed-seghir
03-library-04,Zaouia Tidjania,Zaouia Tidjania,مكتبة عين ماضي ”العلامة الشيخ دهسي أحمد لعناية“,03,0307,Ain Madhi,33.795698,2.304893,exact,source_point,patrimoine,"{""patrimoine"":""320""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/52,zaouia-tidjania
03-maison-01,"Maison de la culture ""Abdallah Ben Kériou""","Maison de la culture ""Abdallah Ben Kériou""","دار الثقافة ""التخي عبد الله بن كريو""",03,0301,Laghouat,33.793336,2.860995,exact,source_point,patrimoine,"{""patrimoine"":""368""}",cultural-house,establishment,Maison de la culture,دار الثقافة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/368,maison-de-la-culture-abdallah-ben-keriou
03-theatre-01,Théâtre régional de Laghouat,Théâtre régional de Laghouat,المسرح الجهوي الأغواط,03,0301,Laghouat,33.805733,2.860203,exact,source_point,patrimoine,"{""patrimoine"":""288""}",theatre,heritage,Théâtre,مسرح,false,https://cartes.patrimoineculturelalgerien.org/ar/node/288,theatre-regional-de-laghouat
04-bcp-01,Dolmens et Cromlechs Mon. Fun/Pré-.Hist. (Sigus),Dolmens et Cromlechs Mon. Fun/Pré-.Hist. (Sigus),دولمنات وكرومليك (نصب جنائزية ما قبل التاريخ) سيقوس,04,0406,Sigus,36.11999,6.782432,exact,source_point,patrimoine,"{""patrimoine"":""53""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/53,dolmens-et-cromlechs-mon-fun-pre-hist-sigus
04-bcp-02,Gadiaufala/Ksar Sbahi,Gadiaufala/Ksar Sbahi,قاديوفالا / قصر صباحي,04,0422,Ksar Sbahi,36.087861,7.261917,exact,source_point,patrimoine,"{""patrimoine"":""501""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/501,gadiaufala-ksar-sbahi
04-bcp-03,"Le site archéologique des tombes funéraires Mégalithiques "" EL KETFE ""","Le site archéologique des tombes funéraires Mégalithiques "" EL KETFE """,الموقع الأثري الكتف,04,0423,Oued Nini,35.490768,7.26538,exact,source_point,patrimoine,"{""patrimoine"":""555""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/1347,le-site-archeologique-des-tombes-funeraires-megalithiques-el-ketfe
04-bcp-04,Nécropole mégalithique de Sigus,Nécropole mégalithique de Sigus,المقبرة الميغاليتية بسيقوس,04,0406,Sigus,36.117694,6.797889,exact,source_point,patrimoine,"{""patrimoine"":""712""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/712,necropole-megalithique-de-sigus
04-bcp-05,Site de Gadiaufala,Site de Gadiaufala,موقع قاديوفالا,04,0422,Ksar Sbahi,36.05163,7.15429,exact,source_point,patrimoine,"{""patrimoine"":""902""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/902,site-de-gadiaufala
04-centre-01,"STATION AIN MLILA, CNRPAH","STATION AIN MLILA, CNRPAH",محطة عين مليلة - المركز الوطني للبحوث في عصور ما قبل التاريخ وعلم الإنسان والتاريخ,04,0403,Ain M'lila,36.041472,6.562639,exact,source_point,patrimoine,"{""patrimoine"":""773""}",cultural-center,establishment,Centre culturel,مركز ثقافي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/773,station-ain-mlila-cnrpah
04-direction-01,Direction de la culture Oum el bouaghi,Direction de la culture Oum el bouaghi,مديرية الثقافة لولاية أم البواقي,04,0401,Oum El Bouaghi,35.872919,7.090653,exact,source_point,patrimoine,"{""patrimoine"":""589""}",cultural-directorate,establishment,Direction de la culture,مديرية الثقافة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/588,direction-de-la-culture-oum-el-bouaghi
04-library-01,Bibliothèque de lecture publique Bouhraoua Abdelhafid,Bibliothèque de lecture publique Bouhraoua Abdelhafid,مكتبة المطالعة العمومية بوهراوة عبد الحفيظ,04,0414,El Djazia,35.665833,7.510833,exact,source_point,patrimoine,"{""patrimoine"":""607""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/607,bibliotheque-de-lecture-publique-bouhraoua-abdelhafid
04-library-02,Bibliothèque de lecture publique Hama Boudjemaa – commune de Meskiana,Bibliothèque de lecture publique Hama Boudjemaa – commune de Meskiana,"مكتبة المطالعة العموميـة"" حمة بوجمعة"" ببلدية مسكيانة",04,0424,Meskiana,35.638818,7.667199,exact,source_point,patrimoine,"{""patrimoine"":""859""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/859,bibliotheque-de-lecture-publique-hama-boudjemaa-commune-de-meskiana
04-library-03,Bibliothèque de lecture publique martyr Bouguedah Benazzouz – commune d'El Belala,Bibliothèque de lecture publique martyr Bouguedah Benazzouz – commune d'El Belala,"مكتبة المطالعة العمومية "" الشهيد بوقداح بن عزوز"" ببلدية البلالة",04,0407,El Belala,35.663646,7.788683,exact,source_point,patrimoine,"{""patrimoine"":""866""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/866,bibliotheque-de-lecture-publique-martyr-bouguedah-benazzouz-commune-d-el-belala
04-library-04,Bibliothèque de lecture publique martyr El Aïb Allaoua – commune de Behir Chergui,Bibliothèque de lecture publique martyr El Aïb Allaoua – commune de Behir Chergui,"مكتبة المطالعة العموميـــة"" الشهيد العايب علاوة"" ببلدية بحير الشرقي",04,0404,Behir Chergui,35.795008,7.717631,exact,source_point,patrimoine,"{""patrimoine"":""856""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/856,bibliotheque-de-lecture-publique-martyr-el-aib-allaoua-commune-de-behir-chergui
04-library-05,Bibliothèque de lecture publique Moudjahid Lakbir Ettounsi – commune de Souk Naâmane,Bibliothèque de lecture publique Moudjahid Lakbir Ettounsi – commune de Souk Naâmane,"مكتبة المطالعة العموميـة"" المجاهد لكبير التونسي"" بلدية سوق النعمان",04,0417,Souk Naamane,35.894804,6.389497,exact,source_point,patrimoine,"{""patrimoine"":""854""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/854,bibliotheque-de-lecture-publique-moudjahid-lakbir-ettounsi-commune-de-souk-naamane
04-library-06,Bibliothèque de lecture publique Nouri Salah – commune d'Errahia,Bibliothèque de lecture publique Nouri Salah – commune d'Errahia,"مكتبة المطالعة العمومية"" نوري صالح "" ببلدية الرحية",04,0404,Behir Chergui,35.762126,7.645405,exact,source_point,patrimoine,"{""patrimoine"":""900""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/900,bibliotheque-de-lecture-publique-nouri-salah-commune-d-errahia
04-library-07,Bibliothèque de lecture publique Saoudi El Hamdi – commune d'Aïn Fakroun,Bibliothèque de lecture publique Saoudi El Hamdi – commune d'Aïn Fakroun,"مكتبة المطالعة العمومية"" سعودي الحامدي"" ببلدية عين فكرون",04,0425,Ain Fekroun,35.972426,6.862229,exact,source_point,patrimoine,"{""patrimoine"":""865""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/865,bibliotheque-de-lecture-publique-saoudi-el-hamdi-commune-d-ain-fakroun
04-library-08,Bibliothèque principale de lecture publique d'Oum El Bouaghi,Bibliothèque principale de lecture publique d'Oum El Bouaghi,المكتبة الرئيسية للمطالعة العمومية أم البواقي,04,0401,Oum El Bouaghi,35.869865,7.108188,exact,source_point,patrimoine,"{""patrimoine"":""445""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/445,bibliotheque-principale-de-lecture-publique-d-oum-el-bouaghi
04-maison-01,Maison de la culture Nouar Boubaker,Maison de la culture Nouar Boubaker,دار الثقافة نوار بوبكر,04,0401,Oum El Bouaghi,35.869333,7.115389,exact,source_point,patrimoine,"{""patrimoine"":""642""}",cultural-house,establishment,Maison de la culture,دار الثقافة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/642,maison-de-la-culture-nouar-boubaker
04-moudjahid-01,Musée du Moudjahid,Musée du Moudjahid,متحف المجاهد,04,0401,Oum El Bouaghi,35.867982,7.11247,exact,source_point,patrimoine,"{""patrimoine"":""408""}",museum-moudjahid,heritage,Musée du Moudjahid,متحف المجاهد,false,https://cartes.patrimoineculturelalgerien.org/ar/node/408,musee-du-moudjahid
04-theatre-01,Théâtre régional d'Oum El Bouaghi,Théâtre régional d'Oum El Bouaghi,المسرح الجهوي أم البواقـي,04,0402,Ain Beida,35.796348,7.390996,exact,source_point,patrimoine,"{""patrimoine"":""270""}",theatre,heritage,Théâtre,مسرح,false,https://cartes.patrimoineculturelalgerien.org/ar/node/270,theatre-regional-d-oum-el-bouaghi
04-theatre-02,Théâtre régional d’Oum El Bouaghi,Théâtre régional d’Oum El Bouaghi,المسرح الجهوي أم البواقي,04,0402,Ain Beida,35.798118,7.392111,exact,source_point,patrimoine,"{""patrimoine"":""77""}",theatre,heritage,Théâtre,مسرح,false,https://cartes.patrimoineculturelalgerien.org/fr/node/77,theatre-regional-d-oum-el-bouaghi
05-bcp-01,Cité antique basse de Lambèse – Tazoult,Cité antique basse de Lambèse – Tazoult,المدينة الاثرية السفلى لامبيز تازولت,05,0508,Tazoult,35.490194,6.254682,exact,source_point,patrimoine,"{""patrimoine"":""570""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/570,cite-antique-basse-de-lambese-tazoult
05-bcp-02,Site de Diana Veteranorum,Site de Diana Veteranorum,موقع ديانا فيتيرانوروم,05,0554,Zanet El Beida,35.774444,6.075556,approximate,source_point,patrimoine,"{""patrimoine"":""428""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/428,site-de-diana-veteranorum
05-bcp-03,Site de Diana Veteranorum – Zana,Site de Diana Veteranorum – Zana,موقع ديانا فيتيرانوروم – زانة,05,0554,Zanet El Beida,35.774444,6.075556,approximate,source_point,patrimoine,"{""patrimoine"":""581""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/581,site-de-diana-veteranorum-zana
05-bcp-04,Site de Lambèse – Tazoult,Site de Lambèse – Tazoult,موقع لمبيز - تازولت,05,0508,Tazoult,35.497222,6.273333,exact,source_point,patrimoine,"{""patrimoine"":""429""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/429,site-de-lambese-tazoult
05-bcp-05,Timgad,Timgad,تيمقاد,05,0550,Timgad,35.484187,6.468884,exact,source_point,patrimoine,"{""patrimoine"":""121""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/65,timgad
05-bcp-06,Tombeau Imedghassen,Tombeau Imedghassen,إيمدغاسن,05,0559,Boumia,35.70709,6.434445,exact,source_point,patrimoine,"{""patrimoine"":""133""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/106,tombeau-imedghassen
05-centre-01,Centre national de recherche en archéologie - annexe de Tazoult - Batna,Centre national de recherche en archéologie - annexe de Tazoult - Batna,المركز الوطني للبحث في علم الأثار –ملحقة تازولت- باتنة-,05,0508,Tazoult,35.494775,6.247816,exact,source_point,patrimoine,"{""patrimoine"":""465""}",cultural-center,establishment,Centre culturel,مركز ثقافي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/465,centre-national-de-recherche-en-archeologie-annexe-de-tazoult-batna
05-direction-01,Direction de la culture de Batna,Direction de la culture de Batna,مديرية الثقافة باتنة,05,0501,Batna,35.554543,6.159407,exact,source_point,patrimoine,"{""patrimoine"":""444""}",cultural-directorate,establishment,Direction de la culture,مديرية الثقافة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/793,direction-de-la-culture-de-batna
05-ecole-01,École régionale des beaux-arts,École régionale des beaux-arts,المدرسة الجهوية للفنون الجميلة,05,0501,Batna,35.553667,6.157972,exact,source_point,patrimoine,"{""patrimoine"":""434""}",arts-school,establishment,École d'art,مدرسة الفنون,false,https://cartes.patrimoineculturelalgerien.org/ar/node/434,ecole-regionale-des-beaux-arts
