id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type,type_label_fr,type_label_ar,sector,slug
05-eph-15,المؤسسة العمومية الإستشفائية مروانة – زيزة مسيكة,,المؤسسة العمومية الإستشفائية مروانة – زيزة مسيكة,05,0504,Merouana,35.63106,5.91186,approximate,commune_centroid,msp,"{""msp"":""3898""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9-%d8%a7%d9%84%d8%a5%d8%b3%d8%aa%d8%b4%d9%81%d8%a7%d8%a6%d9%8a%d8%a9-%d9%85%d8%b1%d9%88%d8%a7%d9%86%d8%a9
05-epsp-01,Etablissement Public de Santé de Proximité Ain Djasser,Etablissement Public de Santé de Proximité Ain Djasser,المؤسسة العمومية للصحة الجوارية عين التوتة,05,0519,Ain Djasser,35.830828,6.004412,approximate,commune_centroid,msp,"{""msp"":""3902""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ain-djasser-2
05-epsp-02,Etablissement Public de Santé de Proximité Ain Djasser,Etablissement Public de Santé de Proximité Ain Djasser,,05,0519,Ain Djasser,35.830828,6.004412,approximate,commune_centroid,msp,"{""msp"":""3901""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ain-djasser
05-epsp-03,Etablissement Public de Santé de Proximité Ain Touta,Etablissement Public de Santé de Proximité Ain Touta,المؤسسة العمومية للصحة الجوارية عين التوتة,05,0545,Ain Touta,35.399109,5.919839,approximate,commune_centroid,msp,"{""msp"":""4394""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ain-touta-2
05-epsp-04,Etablissement Public de Santé de Proximité Arris,Etablissement Public de Santé de Proximité Arris,المؤسسة العمومية للصحة الجوارية أريس,05,0516,Arris,35.25881,6.34706,approximate,commune_centroid,msp,"{""msp"":""4397""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-arris
05-epsp-05,Etablissement Public de Santé de Proximité Barika,Etablissement Public de Santé de Proximité Barika,,05,,,,,approximate,none,msp,"{""msp"":""4399""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-barika
05-epsp-06,Etablissement Public de Santé de Proximité Batna,Etablissement Public de Santé de Proximité Batna,المؤسسة العمومية للصحة الجوارية باتنة,05,0501,Batna,35.55597,6.174145,approximate,commune_centroid,msp,"{""msp"":""4400""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-batna
05-epsp-07,Etablissement Public de Santé de Proximité El Madher,Etablissement Public de Santé de Proximité El Madher,المؤسسة العمومية للصحة الجوارية المعذر,05,0507,El Madher,35.63121,6.369152,approximate,commune_centroid,msp,"{""msp"":""4403""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-el-madher
05-epsp-08,Etablissement Public de Santé de Proximité Merouana,Etablissement Public de Santé de Proximité Merouana,المؤسسة العمومية للصحة الجوارية مروانة,05,0504,Merouana,35.63106,5.91186,approximate,commune_centroid,msp,"{""msp"":""4405""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-merouana
05-epsp-09,Etablissement Public de Santé de Proximité N`gaous,Etablissement Public de Santé de Proximité N`gaous,المؤسسة العمومية للصحة الجوارية نقاوس,05,0509,N Gaous,35.561836,5.610924,approximate,commune_centroid,msp,"{""msp"":""4407""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ngaous
05-epsp-10,Etablissement Public de Santé de Proximité Ras El Aioun,Etablissement Public de Santé de Proximité Ras El Aioun,المؤسسة العمومية للصحة الجوارية رأس العيون,05,0551,Ras El Aioun,35.675,5.65,approximate,commune_centroid,msp,"{""msp"":""4409""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ras-el-aioun
05-epsp-11,Etablissement Public de Santé de Proximité Theniet El Abed,Etablissement Public de Santé de Proximité Theniet El Abed,المؤسسة العمومية للصحة الجوارية ثنية العابد,05,0547,Teniet El Abed,35.24695,6.19062,approximate,commune_centroid,msp,"{""msp"":""4411""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-theniet-el-abed
05-epsp-12,المؤسسة العمومية للصحة الجوارية بريكة,,المؤسسة العمومية للصحة الجوارية بريكة,05,,,,,approximate,none,msp,"{""msp"":""4401""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9-%d9%84%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%ac%d9%88%d8%a7%d8%b1%d9%8a%d8%a9-%d8%a8%d8%b1%d9%8a%d9%83
06-chu-01,Centre Hospitalo Universitaire Bejaia,Centre Hospitalo Universitaire Bejaia,المركز الإستشفائي الجامعي بجاية,06,0601,Bejaia,36.75089,5.056733,approximate,commune_centroid,msp,"{""msp"":""3649""}",chu,Centre Hospitalo-Universitaire,المركز الاستشفائي الجامعي,public,centre-hospitalo-universitaire-bejaia
06-ehs-01,Etablissement Hospitalier Spécialisé en Psychiatrie de Oued-ghir,Etablissement Hospitalier Spécialisé en Psychiatrie de Oued-ghir,المؤسسة الإستشفائية المتخصصة في طب الأمراض العقلية واد غير,06,0651,Oued Ghir,36.710277,4.983333,approximate,commune_centroid,msp,"{""msp"":""4446""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-en-psychiatrie-de-oued-ghir
06-ehs-02,Etablissement Hospitalier Spécialisé Ilmaten,Etablissement Hospitalier Spécialisé Ilmaten,,06,,,,,approximate,none,msp,"{""msp"":""3652""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-ilmaten
06-ehs-03,المؤسسة الإستشفائية المتخصصة الماتن,,المؤسسة الإستشفائية المتخصصة الماتن,06,0618,Fenaia Il Maten,36.669447,4.767474,exact,osm_point,msp,"{""osm"":""node/4470467851"",""msp"":""3656""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%a5%d8%b3%d8%aa%d8%b4%d9%81%d8%a7%d8%a6%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%aa%d8%ae%d8%b5%d8%b5%d8%a9-%d8%a7%d9%84%d9%85%d8%a7%d8%aa%d9%86
06-eph-01,Etablissement Public Hospitalier Akbou,Etablissement Public Hospitalier Akbou,المؤسسة العمومية الإستشفائية أقبو,06,0625,Akbou,36.4575,4.53494,approximate,commune_centroid,msp,"{""msp"":""3657""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-akbou
06-eph-02,Etablissement Public Hospitalier Amizour,Etablissement Public Hospitalier Amizour,المؤسسة العمومية الإستشفائية أميزور,06,0602,Amizour,36.641174,4.894479,exact,osm_point,msp,"{""osm"":""way/477325464"",""msp"":""4420""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-amizour
06-eph-03,Etablissement Public Hospitalier D’aokas,Etablissement Public Hospitalier D’aokas,المؤسسة العمومية الإستشفائية بأوقاس,06,0622,Aokas,36.6333,5.25,approximate,commune_centroid,msp,"{""msp"":""4422""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-daokas
06-eph-04,Etablissement Public Hospitalier Kherrata,Etablissement Public Hospitalier Kherrata,المؤسسة العمومية الإستشفائية خراطة,06,0644,Kherrata,36.492724,5.278,approximate,commune_centroid,msp,"{""msp"":""4425""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-kherrata
06-eph-05,Etablissement Public Hospitalier Sidi Aich,Etablissement Public Hospitalier Sidi Aich,المؤسسة العمومية الإستشفائية سيدي عيش,06,0639,Sidi-Aich,36.612944,4.688298,approximate,commune_centroid,msp,"{""msp"":""4427""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-sidi-aich
06-eph-06,Etablissement Public Hospitalier Souk El Thenine,Etablissement Public Hospitalier Souk El Thenine,المؤسسة العمومية الاستشفائية سوق الاثنين,06,0608,Souk El Tenine,36.628824,5.339233,exact,osm_point,msp,"{""osm"":""node/6655121204"",""msp"":""4448""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-souk-el-thenine
06-epsp-01,Etablissement Public de Santé de Proximité Adekar,Etablissement Public de Santé de Proximité Adekar,المؤسسة العمومية للصحة الجوارية أدكار,06,0624,Adekar,36.683333,4.6667,approximate,commune_centroid,msp,"{""msp"":""4430""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-adekar
06-epsp-02,Etablissement Public de Santé de Proximité Aokas,Etablissement Public de Santé de Proximité Aokas,المؤسسة العمومية للصحة الجوارية أوقاس,06,0622,Aokas,36.6333,5.25,approximate,commune_centroid,msp,"{""msp"":""4432""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-aokas
06-epsp-03,Etablissement Public de Santé de Proximité Bejaia,Etablissement Public de Santé de Proximité Bejaia,المؤسسة العمومية للصحة الجوارية بجاية,06,0601,Bejaia,36.75089,5.056733,approximate,commune_centroid,msp,"{""msp"":""4434""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-bejaia
06-epsp-04,Etablissement Public de Santé de Proximité El Kseur Bejaia,Etablissement Public de Santé de Proximité El Kseur Bejaia,المؤسسة العمومية للصحة الجوارية القصر,06,0640,El Kseur,36.684389,4.852222,approximate,commune_centroid,msp,"{""msp"":""4436""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-el-kseur-bejaia
06-epsp-05,Etablissement Public de Santé de Proximité Kherrata,Etablissement Public de Santé de Proximité Kherrata,المؤسسة العمومية للصحة الجوارية خراطة,06,0644,Kherrata,36.492724,5.278,approximate,commune_centroid,msp,"{""msp"":""4438""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-kherrata
06-epsp-06,Etablissement Public de Santé de Proximité Seddouk,Etablissement Public de Santé de Proximité Seddouk,المؤسسة العمومية للصحة الجوارية صدوق,06,0626,Seddouk,36.547,4.70778,approximate,commune_centroid,msp,"{""msp"":""4440""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-seddouk
06-epsp-07,Etablissement Public de Santé de Proximité Sidi Aich,Etablissement Public de Santé de Proximité Sidi Aich,المؤسسة العمومية للصحة الجوارية سيدي عيش,06,0639,Sidi-Aich,36.612944,4.688298,approximate,commune_centroid,msp,"{""msp"":""4442""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-sidi-aich
06-epsp-08,Etablissement Public de Santé de Proximité Tazmalt,Etablissement Public de Santé de Proximité Tazmalt,المؤسسة العمومية للصحة الجوارية تزمالت,06,0627,Tazmalt,36.387804,4.407921,approximate,commune_centroid,msp,"{""msp"":""4444""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-tazmalt
07-ehs-01,Etablissement Hospitalier Spécialisé en Ophtalmologie Biskra,Etablissement Hospitalier Spécialisé en Ophtalmologie Biskra,المؤسسة الإستشفائية المتخصصة في طب العيون بسكرة,07,0701,Biskra,34.855966,5.717625,exact,osm_point,msp,"{""osm"":""node/9628343272"",""msp"":""4450""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-en-ophtalmologie-biskra
07-ehs-02,Etablissement Hospitalier Spécialisé Mchouneche,Etablissement Hospitalier Spécialisé Mchouneche,المؤسسة الاستشفائية المتخصصة في الأمراض العقلية مشونش,07,0712,M'chouneche,34.949896,5.984274,exact,osm_point,msp,"{""osm"":""node/4630157585"",""msp"":""4466""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-mchouneche
07-ehs-03,Etablissement Hospitalier Spécialisé Mère en Enfant Biskra,Etablissement Hospitalier Spécialisé Mère en Enfant Biskra,,07,0701,Biskra,34.849738,5.741997,exact,osm_point,msp,"{""osm"":""node/4728650389"",""msp"":""3663""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-mere-en-enfant-biskra
